SNIPPET: 1314
compound	I-REACTION_PRODUCT
(	O
0.222	B-YIELD_OTHER
g	I-YIELD_OTHER
,	O
84.1%	B-YIELD_PERCENT
)	O
as	O
a	O
white	O
foam	O
solid	O
.	O
SNIPPET: 0286
Synthesis	O
of	O
(E)-2-((5-amino-1-hexyl-1H-pyrazol-4-yl)diazenyl)-1-(3-ammoniopropyl)-3-propyl-1H-imidazol-3-ium	B-REACTION_PRODUCT
bromide	I-REACTION_PRODUCT
chloride	I-REACTION_PRODUCT
(E)-2-((5-amino-1-hexyl-1H-pyrazol-4-yl)diazenyl)-3-propyl-1-(3-(2,2,2-trifluoroacetamido)-propyl)-1H-imidazol-3-ium	B-STARTING_MATERIAL
bromide	I-STARTING_MATERIAL
(	O
0.37	O
g	O
,	O
0.688	O
mmol	O
)	O
is	O
suspended	B-REACTION_STEP
in	O
3	O
mL	O
(	O
6.88	O
mmol	O
)	O
of	O
3M	O
HCl	B-REAGENT_CATALYST
and	O
refluxed	B-TEMPERATURE
for	O
2	B-TIME
hours	I-TIME
.	O
The	O
hydrochloric	B-OTHER_COMPOUND
acid	I-OTHER_COMPOUND
is	O
evaporated	B-WORKUP
and	O
the	O
product	O
is	O
triturated	B-WORKUP
with	O
ethyl	B-OTHER_COMPOUND
acetate	I-OTHER_COMPOUND
(	O
250	O
mL	O
)	O
.	O
This	O
suspension	O
is	O
filtered	B-WORKUP
under	O
inert	B-OTHER_COMPOUND
atmosphere	O
providing	B-REACTION_STEP
(E)-2-((5-amino-1-hexyl-1H-pyrazol-4-yl)diazenyl)-1-(3-ammoniopropyl)-3-propyl-1H-imidazol-3-ium	B-REACTION_PRODUCT
bromide	I-REACTION_PRODUCT
chloride	I-REACTION_PRODUCT
(	O
0.30	B-YIELD_OTHER
g	I-YIELD_OTHER
,	O
90%	B-YIELD_PERCENT
yield	O
)	O
.	O
SNIPPET: 0631
Preparation	O
of	O
(1-benzylpiperidin-4-yl)methyl	B-OTHER_COMPOUND
(S)-2-(4-(6-(aminomethyl)pyridin-3-yl)phenyl)-2-hydroxy-2-phenylacetate	I-OTHER_COMPOUND
dihydrochloride	I-OTHER_COMPOUND
Step	O
1	B-EXAMPLE_LABEL
:	O
(1-benzylpiperidin-4-yl)methyl	B-REACTION_PRODUCT
(S)-2-(4-(6-(((tert-butoxycarbonyl)amino)methyl)pyridin-3-yl)phenyl)-2-hydroxy-2-phenylacetate	I-REACTION_PRODUCT
(1-Benzylpiperidin-4-yl)methyl	B-STARTING_MATERIAL
(S)-2-hydroxy-2-phenyl-2-(4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenyl)acetate	I-STARTING_MATERIAL
(	O
300	O
mg	O
,	O
0.554	O
mmol	O
)	O
,	O
prepared	O
as	O
described	O
in	O
Procedure	O
A	O
Step	O
1-3	O
,	O
tert-butyl	B-STARTING_MATERIAL
((5-bromopyridin-2-yl)methyl)carbamate	I-STARTING_MATERIAL
(	O
106	O
mg	O
,	O
0.369	O
mmol	O
)	O
and	O
Na2CO3	B-REAGENT_CATALYST
(	O
157	O
mg	O
,	O
1.477	O
mmol	O
)	O
were	O
mixed	B-REACTION_STEP
in	O
toluene	B-SOLVENT
/	O
ethanol	B-SOLVENT
/	O
water	B-SOLVENT
(	O
4.9	O
ml	O
,	O
4:2:1	O
)	O
.	O
The	O
mixture	O
was	O
degassed	B-REACTION_STEP
bubbling	O
nitrogen	B-OTHER_COMPOUND
inside	O
the	O
solution	O
for	O
5	B-TIME
min	I-TIME
before	O
adding	B-REACTION_STEP
Tetrakis(triphenylphosphine)palladium(0)	B-REAGENT_CATALYST
(	O
Pd(PPh3)4	B-REAGENT_CATALYST
)	O
(	O
42.7	O
mg	O
,	O
0.037	O
mmol	O
)	O
.	O
The	O
reaction	O
mixture	O
was	O
irradiated	B-REACTION_STEP
by	O
microwaves	O
at	O
100°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
for	O
15	B-TIME
min	I-TIME
×3	O
times	O
.	O
The	O
mixture	O
was	O
diluted	B-WORKUP
with	O
Ethyl	B-OTHER_COMPOUND
acetate	I-OTHER_COMPOUND
and	O
washed	B-WORKUP
by	O
water	B-OTHER_COMPOUND
and	O
brine	B-OTHER_COMPOUND
.	O
The	O
organic	O
layer	O
was	O
dried	B-WORKUP
over	O
Na2SO4	B-OTHER_COMPOUND
filtered	O
and	O
concentrated	O
under	O
reduced	O
pressure	O
to	O
get	B-REACTION_STEP
a	O
crude	O
(	O
1	B-YIELD_OTHER
g	I-YIELD_OTHER
)	O
.	O
The	O
crude	O
was	O
dissolved	B-WORKUP
in	O
DMF	B-OTHER_COMPOUND
(	O
1	O
ml	O
)	O
and	O
purified	B-WORKUP
by	O
reverse	O
phase	O
column	O
chromatography	O
(	O
C18	O
cartridge	O
,	O
gradient	O
elution	O
from	O
100:0	O
to	O
0:100	O
A/B	O
,	O
A	O
:	O
water	B-OTHER_COMPOUND
/	O
MeCN	B-OTHER_COMPOUND
95:5+0.1	O
%	O
HCOOH	B-OTHER_COMPOUND
,	O
B	O
:	O
MeCN	B-OTHER_COMPOUND
/	O
water	B-OTHER_COMPOUND
95:5+0.1	O
%	O
HCOOH	B-OTHER_COMPOUND
)	O
to	O
afford	B-REACTION_STEP
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
(	O
122	B-YIELD_OTHER
mg	I-YIELD_OTHER
,	O
53.1%	B-YIELD_PERCENT
yield	O
)	O
as	O
a	O
red	O
oil	O
.	O
SNIPPET: 0929
(	O
1-2	B-EXAMPLE_LABEL
)	O
[1-(trans-4-Methylcyclohexyl)-1H-imidazol-4-yl]methanol	B-REACTION_PRODUCT
A	O
solution	O
of	O
N,N-dimethylformamide	B-STARTING_MATERIAL
dimethyl	I-STARTING_MATERIAL
acetal	I-STARTING_MATERIAL
(	O
77.4	O
g	O
)	O
and	O
isocyanoethyl	B-STARTING_MATERIAL
acetate	I-STARTING_MATERIAL
(	O
70.0	O
g	O
)	O
in	O
methanol	B-SOLVENT
(	O
56	O
mL	O
)	O
was	O
stirred	B-REACTION_STEP
at	O
5°	B-TEMPERATURE
C.	I-TEMPERATURE
to	I-TEMPERATURE
10°	I-TEMPERATURE
C	I-TEMPERATURE
.	O
for	O
4	B-TIME
hours	I-TIME
.	O
Thereafter	O
,	O
the	O
reaction	O
solution	O
was	O
cooled	B-REACTION_STEP
to	O
0°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
,	O
and	O
water	B-SOLVENT
(	O
5.3	O
mL	O
)	O
and	O
trans-4-methylcyclohexylamine	B-STARTING_MATERIAL
(	O
105.1	O
g	O
)	O
were	O
then	O
added	B-REACTION_STEP
thereto	O
.	O
The	O
mixture	O
was	O
stirred	B-REACTION_STEP
at	O
60°	B-TEMPERATURE
C.	I-TEMPERATURE
to	I-TEMPERATURE
65°	I-TEMPERATURE
C	I-TEMPERATURE
.	O
for	O
24	B-TIME
hours	I-TIME
.	O
Thereafter	O
,	O
the	O
reaction	O
solution	O
was	O
cooled	B-WORKUP
to	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
,	O
and	O
toluene	B-OTHER_COMPOUND
(	O
420	O
mL	O
)	O
and	O
10	O
%	O
saline	B-OTHER_COMPOUND
(	O
280	O
mL	O
)	O
and	O
concentrated	B-OTHER_COMPOUND
hydrochloric	I-OTHER_COMPOUND
acid	I-OTHER_COMPOUND
(	O
68	O
mL	O
)	O
were	O
then	O
added	B-WORKUP
thereto	O
,	O
followed	O
by	O
liquid	O
separation	O
.	O
After	O
that	O
,	O
the	O
organic	O
layer	O
was	O
washed	B-WORKUP
with	O
10	O
%	O
saline	B-OTHER_COMPOUND
(	O
140	O
mL	O
)	O
.	O
To	O
the	O
organic	O
layer	O
,	O
10	O
%	O
saline	B-OTHER_COMPOUND
(	O
280	O
mL	O
)	O
and	O
concentrated	B-OTHER_COMPOUND
hydrochloric	I-OTHER_COMPOUND
acid	I-OTHER_COMPOUND
(	O
78.4	O
g	O
)	O
were	O
added	B-WORKUP
,	O
and	O
the	O
mixture	O
was	O
then	O
subjected	O
to	O
liquid	O
separation	O
.	O
Thereafter	O
,	O
to	O
the	O
organic	O
layer	O
,	O
10	O
%	O
saline	B-OTHER_COMPOUND
(	O
210	O
mL	O
)	O
and	O
concentrated	B-OTHER_COMPOUND
hydrochloric	I-OTHER_COMPOUND
acid	I-OTHER_COMPOUND
(	O
31.3	O
g	O
)	O
were	O
further	O
added	B-REACTION_STEP
,	O
followed	O
by	O
liquid	O
separation	O
.	O
Sodium	B-OTHER_COMPOUND
chloride	I-OTHER_COMPOUND
(	O
70.0	O
g	O
)	O
was	O
dissolved	B-WORKUP
in	O
the	O
water	B-OTHER_COMPOUND
layer	O
,	O
and	O
toluene	B-OTHER_COMPOUND
(	O
420	O
mL	O
)	O
and	O
a	O
50	O
%	O
aqueous	B-OTHER_COMPOUND
sodium	B-OTHER_COMPOUND
hydroxide	I-OTHER_COMPOUND
solution	O
(	O
85	O
mL	O
)	O
were	O
then	O
added	B-WORKUP
to	O
the	O
solution	O
,	O
followed	O
by	O
liquid	O
separation	O
.	O
Thereafter	O
,	O
toluene	B-OTHER_COMPOUND
(	O
350	O
mL	O
)	O
was	O
added	B-WORKUP
to	O
the	O
organic	O
layer	O
,	O
and	O
the	O
mixture	O
was	O
then	O
dehydrated	O
and	O
concentrated	O
under	O
reduced	O
pressure	O
to	O
prepare	B-WORKUP
a	O
toluene	B-OTHER_COMPOUND
(	O
420	O
mL	O
)	O
solution	O
.	O
This	O
solution	O
was	O
cooled	B-REACTION_STEP
to	O
0°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
,	O
and	O
sodium	B-REAGENT_CATALYST
bis(2-methoxyethoxy)aluminum	I-REAGENT_CATALYST
hydride	I-REAGENT_CATALYST
(	O
70	O
%	O
toluene	B-SOLVENT
solution	O
)	O
(	O
207.4	O
g	O
)	O
was	O
then	O
added	B-REACTION_STEP
dropwise	O
thereto	O
.	O
The	O
mixture	O
was	O
stirred	B-REACTION_STEP
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
for	O
1	B-TIME
hour	I-TIME
.	O
Thereafter	O
,	O
the	O
reaction	O
solution	O
was	O
cooled	B-REACTION_STEP
to	O
0°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
,	O
and	O
a	O
12.5	O
%	O
aqueous	B-OTHER_COMPOUND
sodium	B-REAGENT_CATALYST
hydroxide	I-REAGENT_CATALYST
solution	O
(	O
700	O
mL	O
)	O
was	O
then	O
added	B-REACTION_STEP
dropwise	O
thereto	O
.	O
The	O
mixture	O
was	O
stirred	B-REACTION_STEP
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
for	O
1	B-TIME
hour	I-TIME
.	O
Thereafter	O
,	O
the	O
solution	O
was	O
subjected	O
to	O
liquid	O
separation	O
,	O
and	O
the	O
organic	O
layer	O
was	O
successively	O
washed	B-WORKUP
with	O
a	O
12.5	O
%	O
aqueous	B-OTHER_COMPOUND
sodium	B-OTHER_COMPOUND
hydroxide	I-OTHER_COMPOUND
solution	O
(	O
700	O
mL	O
)	O
and	O
20	O
%	O
saline	B-OTHER_COMPOUND
(	O
140	O
mL	O
)	O
,	O
and	O
then	O
,	O
to	O
the	O
organic	O
layer	O
,	O
toluene	B-OTHER_COMPOUND
(	O
140	O
mL	O
)	O
,	O
1-butanol	B-OTHER_COMPOUND
(	O
14	O
mL	O
)	O
,	O
water	B-OTHER_COMPOUND
(	O
280	O
mL	O
)	O
and	O
concentrated	B-OTHER_COMPOUND
hydrochloric	I-OTHER_COMPOUND
acid	I-OTHER_COMPOUND
(	O
48	O
mL	O
)	O
were	O
added	B-WORKUP
,	O
followed	O
by	O
liquid	O
separation	O
.	O
Thereafter	O
,	O
to	O
the	O
organic	O
layer	O
,	O
water	B-OTHER_COMPOUND
(	O
140	O
mL	O
)	O
and	O
concentrated	B-OTHER_COMPOUND
hydrochloric	I-OTHER_COMPOUND
acid	I-OTHER_COMPOUND
(	O
2	O
mL	O
)	O
were	O
further	O
added	B-WORKUP
,	O
followed	O
by	O
liquid	O
separation	O
.	O
The	O
water	O
layers	O
were	O
combined	O
,	O
activated	B-OTHER_COMPOUND
carbon	I-OTHER_COMPOUND
(	O
10.5	O
g	O
)	O
was	O
then	O
added	B-WORKUP
thereto	O
,	O
and	O
the	O
mixture	O
was	O
then	O
stirred	B-WORKUP
for	O
1	B-TIME
hour	I-TIME
.	O
Thereafter	O
,	O
the	O
activated	B-OTHER_COMPOUND
carbon	I-OTHER_COMPOUND
was	O
filtrated	B-WORKUP
,	O
and	O
the	O
filtrated	O
activated	B-OTHER_COMPOUND
carbon	I-OTHER_COMPOUND
was	O
then	O
washed	B-WORKUP
with	O
water	B-OTHER_COMPOUND
(	O
210	O
mL	O
)	O
.	O
The	O
filtrate	O
and	O
the	O
washing	O
solution	O
were	O
combined	O
,	O
and	O
to	O
the	O
mixture	O
,	O
sodium	B-OTHER_COMPOUND
chloride	I-OTHER_COMPOUND
(	O
140	O
g	O
)	O
,	O
toluene	B-OTHER_COMPOUND
(	O
980	O
mL	O
)	O
and	O
a	O
50	O
%	O
aqueous	B-OTHER_COMPOUND
sodium	B-OTHER_COMPOUND
hydroxide	I-OTHER_COMPOUND
solution	O
(	O
42	O
mL	O
)	O
were	O
added	B-WORKUP
.	O
The	O
obtained	O
mixture	O
was	O
subjected	O
to	O
liquid	O
separation	O
,	O
and	O
the	O
organic	O
layer	O
was	O
then	O
dehydrated	O
and	O
concentrated	O
under	O
reduced	O
pressure	O
to	O
prepare	B-WORKUP
a	O
toluene	B-OTHER_COMPOUND
(	O
210	O
mL	O
)	O
solution	O
.	O
This	O
solution	O
was	O
stirred	B-WORKUP
at	O
50°	B-TEMPERATURE
C.	I-TEMPERATURE
to	I-TEMPERATURE
55°	I-TEMPERATURE
C	I-TEMPERATURE
.	O
for	O
30	B-TIME
minutes	I-TIME
,	O
and	O
was	O
then	O
cooled	B-WORKUP
to	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
.	O
Heptane	B-OTHER_COMPOUND
(	O
560	O
mL	O
)	O
was	O
added	B-WORKUP
dropwise	O
to	O
the	O
solution	O
,	O
and	O
the	O
mixture	O
was	O
then	O
stirred	B-WORKUP
at	O
the	O
same	O
temperature	O
for	O
3	B-TIME
hours	I-TIME
.	O
The	O
precipitated	O
crystals	O
were	O
filtrated	O
,	O
and	O
were	O
then	O
washed	B-WORKUP
with	O
a	O
mixed	O
solution	O
of	O
toluene	B-OTHER_COMPOUND
/	O
heptane	B-OTHER_COMPOUND
(	O
1/4	O
)	O
.	O
The	O
resultant	O
was	O
dried	O
under	O
reduced	O
pressure	O
to	O
obtain	B-REACTION_STEP
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
(	O
77.2	B-YIELD_OTHER
g	I-YIELD_OTHER
,	O
yield	O
:	O
64.2%	B-YIELD_PERCENT
)	O
.	O
SNIPPET: 1307
Example	O
31	B-EXAMPLE_LABEL
.	O
(S)-3-(3-(methyl(7H-pyrrolo[2,3-d]pyrimidine-4-yl)amino)pyrrolidine-1-yl)-3-oxopropanenitrile	B-REACTION_PRODUCT
720	O
mg	O
of	O
tert-butyl	B-STARTING_MATERIAL
(S)-(1-benzylpyrrolidine-3-yl)carbamate	I-STARTING_MATERIAL
was	O
added	B-REACTION_STEP
to	O
a	O
100-mL	O
round-bottomed	O
flask	O
.	O
After	O
11.5	O
mL	O
of	O
tetrahydrofuran	B-SOLVENT
and	O
623	O
mg	O
of	O
lithium	B-REAGENT_CATALYST
aluminum	I-REAGENT_CATALYST
hydride	I-REAGENT_CATALYST
(	O
LiAlH4	B-REAGENT_CATALYST
)	O
were	O
sequentially	O
added	B-REACTION_STEP
thereto	O
,	O
the	O
reaction	O
mixture	O
was	O
refluxed	B-REACTION_STEP
for	O
about	O
4	B-TIME
hours	I-TIME
and	O
then	O
cooled	B-WORKUP
at	O
0°C	B-TEMPERATURE
.	O
1.16	O
mL	O
of	O
deionized	O
water	B-OTHER_COMPOUND
was	O
slowly	O
added	B-WORKUP
to	O
the	O
reaction	O
mixture	O
while	O
cooling	O
.	O
After	O
the	O
reaction	O
mixture	O
was	O
stirred	B-WORKUP
for	O
about	O
5	B-TIME
minutes	I-TIME
,	O
1.16	O
mL	O
of	O
a	O
15	O
%	O
sodium	B-OTHER_COMPOUND
hydroxide	I-OTHER_COMPOUND
(	O
NaOH	B-OTHER_COMPOUND
)	O
aqueous	B-OTHER_COMPOUND
solution	O
was	O
added	B-WORKUP
thereto	O
.	O
The	O
reaction	O
mixture	O
was	O
further	O
stirred	B-WORKUP
for	O
about	O
5	B-TIME
minutes	I-TIME
,	O
and	O
then	O
3.80	O
mL	O
of	O
deionized	O
water	B-OTHER_COMPOUND
was	O
added	B-WORKUP
thereto	O
to	O
terminate	O
the	O
reaction	O
.	O
The	O
reaction	O
mixture	O
was	O
filtered	B-WORKUP
through	O
a	O
Celite™	B-OTHER_COMPOUND
545	I-OTHER_COMPOUND
filter	O
agent	O
.	O
The	O
resulting	O
filtrate	O
was	O
distilled	O
under	O
reduced	O
pressure	O
,	O
and	O
then	O
the	O
resulting	O
residue	O
was	O
purified	B-WORKUP
by	O
flash	O
column	O
chromatography	O
(	O
MeOH	B-OTHER_COMPOUND
:	O
CH2Cl2	B-OTHER_COMPOUND
:	O
NH4OH	B-OTHER_COMPOUND
=5:90:5	O
)	O
.	O
As	O
a	O
result	O
,	O
440	B-YIELD_OTHER
mg	I-YIELD_OTHER
of	O
(S)-1-benzyl-N-methylpyrrolidine-3-amine	B-REACTION_PRODUCT
was	O
obtained	B-REACTION_STEP
with	O
a	O
yield	O
of	O
about	O
89.9%	B-YIELD_PERCENT
.	O
440	B-YIELD_OTHER
mg	I-YIELD_OTHER
of	O
(S)-1-benzyl-N-methylpyrrolidine-3-amine	B-STARTING_MATERIAL
was	O
added	B-REACTION_STEP
to	O
a	O
25-mL	O
round-bottomed	O
flask	O
,	O
and	O
then	O
9.00	O
mL	O
of	O
deionized	O
water	B-SOLVENT
and	O
373	O
mg	O
of	O
6-chloro-7-deazapurine	B-STARTING_MATERIAL
were	O
sequentially	O
added	B-REACTION_STEP
thereto	O
.	O
After	O
639	O
mg	O
of	O
potassium	B-REAGENT_CATALYST
carbonate	I-REAGENT_CATALYST
(	O
K2CO3	B-REAGENT_CATALYST
)	O
was	O
added	B-REACTION_STEP
to	O
the	O
reaction	O
mixture	O
,	O
the	O
reaction	O
mixture	O
was	O
refluxed	B-REACTION_STEP
for	O
about	O
36	B-TIME
hours	I-TIME
and	O
then	O
cooled	B-WORKUP
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
.	O
The	O
reaction	O
mixture	O
was	O
extracted	B-WORKUP
three	O
times	O
with	O
40.0	O
mL	O
of	O
dichloromethane	B-OTHER_COMPOUND
(	O
CH2Cl2	B-OTHER_COMPOUND
)	O
to	O
collect	O
an	O
organic	O
phase	O
.	O
The	O
collected	O
organic	O
phase	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
,	O
and	O
the	O
resulting	O
residue	O
was	O
purified	B-WORKUP
by	O
flash	O
column	O
chromatography	O
(	O
MeOH	B-OTHER_COMPOUND
:	O
CH2Cl2	B-OTHER_COMPOUND
=2:98	O
)	O
.	O
As	O
a	O
result	O
,	O
544	B-YIELD_OTHER
mg	I-YIELD_OTHER
of	O
(S)-N-(1-benzylpyrrolidine-3-yl)-N-methyl-7H-pyrrolo[2,3-d]pyrimidine-4-amine	B-REACTION_PRODUCT
was	O
obtained	B-REACTION_STEP
with	O
a	O
yield	O
of	O
about	O
76.6%	B-YIELD_PERCENT
.	O
534	O
mg	O
of	O
(S)-N-(1-benzylpyrrolidine-3-yl)-N-methyl-7H-pyrrolo[2,3-d]pyrimidine-4-amine	B-STARTING_MATERIAL
was	O
added	B-REACTION_STEP
to	O
a	O
25-mL	O
round-bottomed	O
flask	O
and	O
then	O
dissolved	B-REACTION_STEP
with	O
5.00	O
mL	O
of	O
methanol	B-SOLVENT
.	O
After	O
534	O
mg	O
of	O
a	O
10w/w%	B-REAGENT_CATALYST
palladium/carbon	I-REAGENT_CATALYST
(	O
Pd/C	B-REAGENT_CATALYST
)	O
was	O
added	B-REACTION_STEP
thereto	O
,	O
a	O
hydrogen	B-REAGENT_CATALYST
-containing	O
balloon	O
was	O
installed	O
on	O
the	O
reaction	O
flask	O
.	O
The	O
reaction	O
mixture	O
was	O
vigorously	O
stirred	O
overnight	O
and	O
then	O
filtered	B-WORKUP
through	O
a	O
Celite™	B-OTHER_COMPOUND
545	I-OTHER_COMPOUND
filter	O
agent	O
.	O
The	O
resulting	O
filtrate	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
,	O
and	O
then	O
the	O
resulting	O
residue	O
was	O
purified	B-WORKUP
by	O
flash	O
column	O
chromatography	O
(	O
MeOH	B-OTHER_COMPOUND
:	O
CH2Cl2	B-OTHER_COMPOUND
=2:98	O
)	O
.	O
The	O
resulting	O
fraction	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
and	O
then	O
further	O
under	O
vacuum	O
.	O
As	O
a	O
result	O
,	O
250	B-YIELD_OTHER
mg	I-YIELD_OTHER
of	O
(S)-N-methyl-N-(pyrrolidine-3-yl)-7H-pyrrolo[2,3-d]pyrimidine-4-amine	B-REACTION_PRODUCT
was	O
obtained	B-REACTION_STEP
with	O
a	O
yield	O
of	O
about	O
66.1%	B-YIELD_PERCENT
.	O
150	O
mg	O
of	O
(S)-N-methyl-N-(pyrrolidine-3-yl)-7H-pyrrolo[2,3-d]pyrimidine-4-amine	B-STARTING_MATERIAL
was	O
added	B-REACTION_STEP
to	O
a	O
5-mL	O
round-bottomed	O
flask	O
and	O
then	O
dissolved	B-REACTION_STEP
with	O
2.25	O
mL	O
of	O
n-butanol	B-SOLVENT
.	O
After	O
0.0730	O
mL	O
of	O
ethyl	B-STARTING_MATERIAL
cyanoacetate	I-STARTING_MATERIAL
was	O
added	B-REACTION_STEP
thereinto	O
,	O
the	O
reaction	O
mixture	O
was	O
treated	B-REACTION_STEP
with	O
0.0520	O
mL	O
of	O
1,8-diazabicyclo[5.4.0]undec-7-ene	B-REAGENT_CATALYST
(	O
DBU	B-REAGENT_CATALYST
)	O
,	O
and	O
then	O
heated	B-REACTION_STEP
at	O
about	O
80°C	B-TEMPERATURE
for	O
about	O
24	B-TIME
hours	I-TIME
.	O
After	O
termination	O
of	O
the	O
reaction	O
,	O
the	O
reaction	O
solution	O
was	O
distilled	O
under	O
reduced	O
pressure	O
to	O
remove	O
the	O
solvent	O
.	O
The	O
resulting	O
residue	O
was	O
purified	B-WORKUP
by	O
flash	O
column	O
chromatography	O
(	O
MeOH	B-OTHER_COMPOUND
:	O
CH2Cl2	B-OTHER_COMPOUND
=2:98	O
)	O
.	O
The	O
resulting	O
fraction	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
and	O
then	O
further	O
under	O
vacuum	O
.	O
As	O
a	O
result	O
,	O
140	B-YIELD_OTHER
mg	I-YIELD_OTHER
of	O
(S)-3-(3-(methyl(7H-pyrrolo[2,3-d]pyrimidine-4-yl)amino)pyrrolidine-1-yl)-3-oxopropanenitrile	B-REACTION_PRODUCT
was	O
obtained	B-REACTION_STEP
with	O
a	O
yield	O
of	O
about	O
71.4%	B-YIELD_PERCENT
.	O
SNIPPET: 1389
[	O
EXAMPLE	O
21	B-EXAMPLE_LABEL
]	O
Synthesis	O
of	O
compound	O
I-052	B-OTHER_COMPOUND
Step	O
1	B-EXAMPLE_LABEL
Synthesis	O
of	O
compound	O
52b	B-REACTION_PRODUCT
To	O
a	O
solution	O
of	O
glycerin	B-STARTING_MATERIAL
(	O
921	O
mg	O
,	O
10	O
mmol	O
)	O
in	O
tetrahydrofuran	B-SOLVENT
(	O
9	O
mL	O
)	O
,	O
imidazole	B-REAGENT_CATALYST
(	O
1.70	O
g	O
,	O
25	O
mmol	O
)	O
was	O
added	B-REACTION_STEP
,	O
and	O
then	O
,	O
a	O
solution	O
of	O
tert-butyldimethylsilyl	B-STARTING_MATERIAL
chloride	I-STARTING_MATERIAL
(	O
3.17	O
g	O
,	O
21	O
mmol	O
)	O
in	O
tetrahydrofuran	B-SOLVENT
(	O
18	O
mL	O
)	O
was	O
added	B-REACTION_STEP
dropwise	O
under	O
ice	O
cooling	O
.	O
The	O
mixture	O
was	O
stirred	B-REACTION_STEP
overnight	O
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
.	O
Then	O
,	O
water	B-OTHER_COMPOUND
was	O
added	B-WORKUP
to	O
the	O
mixture	O
,	O
followed	O
by	O
extraction	B-WORKUP
with	O
ethyl	B-OTHER_COMPOUND
acetate	I-OTHER_COMPOUND
.	O
The	O
organic	O
layer	O
was	O
washed	B-WORKUP
by	O
water	B-OTHER_COMPOUND
and	O
brine	B-OTHER_COMPOUND
in	O
this	O
order	O
and	O
dried	B-WORKUP
over	O
anhydrous	O
magnesium	B-OTHER_COMPOUND
sulfate	I-OTHER_COMPOUND
.	O
After	O
filtration	O
,	O
the	O
filtrate	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
.	O
The	O
obtained	O
crude	O
product	O
was	O
purified	B-WORKUP
by	O
silica	B-OTHER_COMPOUND
gel	I-OTHER_COMPOUND
column	O
chromatography	O
(	O
hexane	B-OTHER_COMPOUND
-	O
ethyl	B-OTHER_COMPOUND
acetate	I-OTHER_COMPOUND
)	O
to	O
afford	B-REACTION_STEP
the	O
compound	O
52b	B-REACTION_PRODUCT
(	O
3.13	B-YIELD_OTHER
g	I-YIELD_OTHER
,	O
yield	O
98%	B-YIELD_PERCENT
)	O
as	O
a	O
colorless	O
oil	O
.	O
SNIPPET: 1030
Intermediate	O
10D	B-EXAMPLE_LABEL
(5-(tert-butyl)-2-methoxypyridin-3-yl)methanol	B-REACTION_PRODUCT
5-(tert-Butyl)-3-(((tert-butyldimethylsilyl)oxy)methyl)-2-methoxypyridine	B-STARTING_MATERIAL
(	O
1.124	O
g	O
,	O
3.63	O
mmol	O
)	O
was	O
dissolved	B-REACTION_STEP
in	O
tetrahydrofuran	B-SOLVENT
(	O
22	O
mL	O
)	O
and	O
treated	B-REACTION_STEP
with	O
tetrabutylammonium	B-REAGENT_CATALYST
fluoride	I-REAGENT_CATALYST
trihydrate	I-REAGENT_CATALYST
(	O
2.19	O
g	O
,	O
6.94	O
mmol	O
)	O
,	O
and	O
the	O
reaction	O
mixture	O
was	O
stirred	B-REACTION_STEP
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
for	O
1	B-TIME
hour	I-TIME
.	O
The	O
reaction	O
mixture	O
was	O
poured	B-WORKUP
into	O
saturated	O
aqueous	B-OTHER_COMPOUND
NH4Cl	B-OTHER_COMPOUND
,	O
and	O
the	O
mixture	O
was	O
extracted	B-WORKUP
three	O
times	O
with	O
ethyl	B-OTHER_COMPOUND
acetate	I-OTHER_COMPOUND
.	O
The	O
combined	O
extracts	O
were	O
dried	B-WORKUP
over	O
Na2SO4	B-OTHER_COMPOUND
,	O
filtered	O
,	O
and	O
concentrated	O
.	O
The	O
crude	O
material	O
was	O
purified	B-WORKUP
using	O
a	O
40	O
g	O
silica	B-OTHER_COMPOUND
gel	I-OTHER_COMPOUND
cartridge	O
with	O
a	O
gradient	O
of	O
5-100	O
%	O
ethyl	B-OTHER_COMPOUND
acetate	I-OTHER_COMPOUND
/	O
heptanes	B-OTHER_COMPOUND
over	O
40	O
minutes	O
to	O
provide	B-REACTION_STEP
(5-(tert-butyl)-2-methoxypyridin-3-yl)methanol	B-REACTION_PRODUCT
(	O
0.6128	B-YIELD_OTHER
g	I-YIELD_OTHER
,	O
