SNIPPET: 0049
mL	O
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
and	O
sodium	B-REAGENT_CATALYST
triacetoxyborohydride	I-REAGENT_CATALYST
0.072	O
g	O
0.342	O
mmol	O
was	O
added	B-REACTION_STEP
to	O
the	O
solution	O
followed	O
by	O
stirring	B-REACTION_STEP
at	O
the	O
same	O
temperature	O
for	O
18	B-TIME
hours	I-TIME
.	O
Water	B-OTHER_COMPOUND
was	O
added	B-WORKUP
to	O
the	O
reaction	O
mixture	O
followed	O
by	O
extraction	B-WORKUP
with	O
ethyl	B-OTHER_COMPOUND
acetate	I-OTHER_COMPOUND
.	O
The	O
organic	O
layer	O
was	O
washed	B-WORKUP
with	O
saturated	O
aqueous	B-OTHER_COMPOUND
sodium	B-OTHER_COMPOUND
chloride	I-OTHER_COMPOUND
solution	O
dried	B-WORKUP
with	O
magnesium	B-OTHER_COMPOUND
sulfate	I-OTHER_COMPOUND
anhydrous	O
filtered	O
and	O
then	O
concentrated	O
under	O
reduced	O
pressure	O
.	O
The	O
concentrate	O
was	O
purified	B-WORKUP
by	O
column	O
chromatography	O
SiO2	B-OTHER_COMPOUND
4	O
g	O
cartridge	O
;	O
methanol	B-OTHER_COMPOUND
dichloromethane	B-OTHER_COMPOUND
=	O
from	O
0	O
%	O
to	O
15	O
%	O
and	O
concentrated	O
to	O
give	B-REACTION_STEP
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
0.042	B-YIELD_OTHER
g	I-YIELD_OTHER
42.8%	B-YIELD_PERCENT
as	O
a	O
white	O
solid	O
.	O
SNIPPET: 0003
Example	O
515	B-EXAMPLE_LABEL
Preparation	O
of	O
2amino62amino6morpholinopyrimidin4yl3fluoro24bipyridin5ol	B-REACTION_PRODUCT
LXXVI	B-REACTION_PRODUCT
62Amino6morpholinopyrimidin4yl3fluoro5methoxy24bipyridin2amine	B-STARTING_MATERIAL
120	O
mg	O
301.95	O
µmol	O
and	O
pyridine	B-REAGENT_CATALYST
hydrochloride	I-REAGENT_CATALYST
Pyridine	B-REAGENT_CATALYST
HCl	I-REAGENT_CATALYST
523.41	O
mg	O
4.53	O
mmol	O
were	O
stirred	B-REACTION_STEP
in	O
a	O
sealed	O
tube	O
at	O
170	B-TEMPERATURE
°C	I-TEMPERATURE
for	O
30	B-TIME
min	I-TIME
.	O
The	O
resulting	O
mixture	O
was	O
cooled	B-WORKUP
to	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
neutralized	B-WORKUP
with	O
2	O
N	O
NaOH	B-OTHER_COMPOUND
solution	O
to	O
provide	O
a	O
solid	O
.	O
The	O
solid	O
was	O
filtered	O
washed	B-WORKUP
with	O
diethylether	B-OTHER_COMPOUND
and	O
dried	O
to	O
give	B-REACTION_STEP
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
72	B-YIELD_OTHER
mg	I-YIELD_OTHER
62	B-YIELD_PERCENT
%	I-YIELD_PERCENT
.	O
SNIPPET: 0035
Example	O
7	B-EXAMPLE_LABEL
Synthesis	O
of	O
14dimethylaminopiperidin1yl3hydroxy31methyl1Himidazol2ylpropan1one	B-REACTION_PRODUCT
hydrochloride	I-REACTION_PRODUCT
Hydrochloric	B-REAGENT_CATALYST
acid	I-REAGENT_CATALYST
1.0	O
N	O
0.086	O
mL	O
0.086	O
mmol	O
was	O
added	B-REACTION_STEP
to	O
a	O
solution	O
of	O
14dimethylaminopiperidin1yl3hydroxy31methyl1Himidazol2ylpropan1one	B-STARTING_MATERIAL
0.0220	O
g	O
0.0785	O
mmol	O
in	O
water	B-SOLVENT
0.156	O
mL	O
at	O
0°C	B-TEMPERATURE
and	O
the	O
reaction	O
liquid	O
was	O
stirred	B-REACTION_STEP
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
for	O
15	B-TIME
hours	I-TIME
.	O
The	O
reaction	O
liquid	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
and	O
dried	B-WORKUP
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
to	O
obtain	B-REACTION_STEP
14dimethylaminopiperidin1yl3hydroxy31methyl1Himidazol2ylpropan1one	B-REACTION_PRODUCT
hydrochloride	I-REACTION_PRODUCT
0.0220	B-YIELD_OTHER
g	I-YIELD_OTHER
0.0623	B-YIELD_OTHER
mmol	I-YIELD_OTHER
79%	B-YIELD_PERCENT
hereinafter	O
referred	O
to	O
as	O
the	O
compound	B-REACTION_PRODUCT
of	I-REACTION_PRODUCT
Example	I-REACTION_PRODUCT
7	I-REACTION_PRODUCT
as	O
a	O
white	O
solid	O
.	O
SNIPPET: 0042
Preparation	O
of	O
1S3R15bromo3fluoropyridin2yl21fluorocyclopropylmethyl35dimethyl1234tetrahydroisoquinolin6amine	B-REACTION_PRODUCT
Hydroxylamine	B-REAGENT_CATALYST
hydrochloride	I-REAGENT_CATALYST
0.174	O
g	O
2.51	O
mmol	O
was	O
added	B-REACTION_STEP
to	O
15bromo3fluoropyridin2ylN1S3R15bromo3fluoropyridin2yl21fluorocyclopropylmethyl35dimethyl1234tetrahydroisoquinolin6ylmethanimine	B-STARTING_MATERIAL
1.53	O
g	O
2.51	O
mmol	O
and	O
potassium	B-REAGENT_CATALYST
acetate	I-REAGENT_CATALYST
0.62	O
g	O
6.27	O
mmol	O
in	O
MeOH	B-SOLVENT
12	O
mL	O
.	O
The	O
resulting	O
solution	O
was	O
stirred	B-REACTION_STEP
at	O
20°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
for	O
5	B-TIME
hours	I-TIME
.	O
The	O
reaction	O
mixture	O
was	O
concentrated	O
and	O
diluted	B-WORKUP
with	O
DCM	B-OTHER_COMPOUND
75	O
mL	O
and	O
washed	B-WORKUP
sequentially	O
with	O
NaOH	B-OTHER_COMPOUND
2M	O
75	O
mL	O
and	O
saturated	O
aqueous	B-OTHER_COMPOUND
sodium	B-OTHER_COMPOUND
chloride	I-OTHER_COMPOUND
50	O
mL	O
.	O
The	O
organic	O
layer	O
was	O
dried	B-WORKUP
with	O
MgSO4	B-OTHER_COMPOUND
filtered	O
and	O
evaporated	O
to	O
afford	O
crude	O
product	O
which	O
was	O
purified	B-WORKUP
by	O
flash	O
silica	B-OTHER_COMPOUND
chromatography	O
elution	O
gradient	O
0	O
to	O
20	O
%	O
EtOAc	B-OTHER_COMPOUND
in	O
heptane	B-OTHER_COMPOUND
.	O
Product	O
containing	O
fractions	O
were	O
evaporated	O
to	O
dryness	O
to	O
afford	B-REACTION_STEP
1S3R15bromo3fluoropyridin2yl21fluorocyclopropylmethyl35dimethyl1234tetrahydroisoquinolin6amine	B-REACTION_PRODUCT
0.672	B-YIELD_OTHER
g	I-YIELD_OTHER
63%	B-YIELD_PERCENT
as	O
a	O
colourless	O
gum	O
.	O
SNIPPET: 0010
Example	O
7	B-EXAMPLE_LABEL
N2Methoxy4piperidin4ylphenyl32methoxyphenyl3H123tria	B-OTHER_COMPOUND
zolo45dpyrimidin5amine	I-OTHER_COMPOUND
compound	O
7	B-OTHER_COMPOUND
Preparation	O
of	O
compound	O
7c	B-REACTION_PRODUCT
.	O
23Dichloro4nitropyrimidine	B-STARTING_MATERIAL
5.8	O
g	O
30	O
mmol	O
was	O
dissolved	B-REACTION_STEP
in	O
anhydrous	O
tetrahydrofuran	B-SOLVENT
100	O
mL	O
and	O
the	O
reaction	O
solution	O
was	O
cooled	B-REACTION_STEP
to	O
78°C	B-TEMPERATURE
.	O
Then	O
2methoxyaniline	B-STARTING_MATERIAL
3.7	O
g	O
30	O
mmol	O
and	O
diisopropylethylamine	B-REAGENT_CATALYST
3.9	O
g	O
30	O
mmol	O
were	O
added	B-REACTION_STEP
to	O
the	O
solution	O
and	O
stirring	B-REACTION_STEP
was	O
continued	O
for	O
2	B-TIME
hours	I-TIME
.	O
The	O
reaction	O
mixutre	O
was	O
allowed	O
to	O
warm	B-WORKUP
to	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
1	O
M	O
aqueous	B-OTHER_COMPOUND
hydrochloric	B-OTHER_COMPOUND
acid	I-OTHER_COMPOUND
solution	O
50	O
mL	O
was	O
added	B-WORKUP
and	O
then	O
extracted	B-WORKUP
with	O
dichloromethane	B-OTHER_COMPOUND
50	O
mL	O
×	O
3	O
.	O
The	O
combined	O
organic	O
phases	O
were	O
dried	B-WORKUP
over	O
anhydrous	O
sodium	B-OTHER_COMPOUND
sulfate	I-OTHER_COMPOUND
and	O
filtered	O
and	O
the	O
filtrate	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
to	O
deliver	B-REACTION_STEP
a	O
yellow	O
solid	O
7c	B-REACTION_PRODUCT
6.9	B-YIELD_OTHER
g	I-YIELD_OTHER
yield	O
82%	B-YIELD_PERCENT
.	O
This	O
product	O
was	O
used	O
without	O
further	O
purification	O
.	O
SNIPPET: 0021
Method	O
12	O
11Dioxo33dibutyl5phenyl7methylthio8NRα{N1R2R1tbutoxycarbonyl1hydroxyprop2ylcarbamoyl}benzylcarbamoylmethoxy2345tetrahydro125benzothiadiazepine	B-REACTION_PRODUCT
11Dioxo33dibutyl5phenyl7methylthio8NRαcarboxybenzyl	B-STARTING_MATERIAL
carbamoylmethoxy2345tetrahydro125benzothiadiazepine	I-STARTING_MATERIAL
Example	O
25	O
;	O
50	O
mg	O
0.078	O
mmol	O
and	O
tertbutyl	B-STARTING_MATERIAL
2R3R3amino2hydroxybutanoate	I-STARTING_MATERIAL
15	O
mg	O
0.086	O
mmol	O
were	O
dissolved	B-REACTION_STEP
in	O
DCM	B-SOLVENT
2ml	O
and	O
DMF	B-SOLVENT
1ml	O
and	O
Nmethylmorpholine	B-REAGENT_CATALYST
17.2p1	O
0.156	O
mmol	O
and	O
TBTU	B-REAGENT_CATALYST
45	O
mg	O
0.14	O
mmol	O
were	O
added	B-REACTION_STEP
.	O
The	O
reaction	O
mixture	O
was	O
stirred	B-REACTION_STEP
for	O
4	B-TIME
hours	I-TIME
.	O
The	O
reaction	O
mixture	O
was	O
put	O
directly	O
on	O
an	O
Isolute	O
column	O
2g	O
silica	B-OTHER_COMPOUND
.	O
The	O
product	O
was	O
eluted	B-WORKUP
with	O
a	O
stepwise	O
gradient	O
using	O
DCM	B-OTHER_COMPOUND
EtOAc	B-OTHER_COMPOUND
1000	O
955	O
9010	O
then	O
8020	O
to	O
give	B-REACTION_STEP
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
33	B-YIELD_OTHER
mg	I-YIELD_OTHER
53%	B-YIELD_PERCENT
.	O
Mz	O
797.3	O
.	O
SNIPPET: 0046
Comparative	O
Example	O
4	B-EXAMPLE_LABEL
Synthesis	O
of	O
racemic	B-REACTION_PRODUCT
3aminoquinuclidine.diacetate	I-REACTION_PRODUCT
Toluene	B-SOLVENT
solution	O
55.77	O
g	O
containing	O
racemic	B-STARTING_MATERIAL
3aminoquinuclidine	I-STARTING_MATERIAL
5.56	O
g	O
44.1	O
mmol	O
was	O
charged	B-REACTION_STEP
into	O
a	O
100	O
mLflask	O
equipped	O
with	O
a	O
mechanical	O
stirrer	O
a	O
thermometer	O
and	O
a	O
cooling	O
line	O
and	O
acetic	B-STARTING_MATERIAL
acid	I-STARTING_MATERIAL
5.33	O
g	O
88.8	O
mmol	O
was	O
added	B-REACTION_STEP
thereto	O
while	O
stirring	B-REACTION_STEP
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
.	O
Precipitated	O
crystals	O
were	O
filtered	O
and	O
then	O
dried	B-WORKUP
under	O
reduced	O
pressure	O
at	O
60°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
to	O
obtain	B-REACTION_STEP
racemic	B-REACTION_PRODUCT
3aminoquinuclidine.diacetate	I-REACTION_PRODUCT
4.41	B-YIELD_OTHER
g	I-YIELD_OTHER
39.0	B-YIELD_OTHER
mmol	I-YIELD_OTHER
yield=	O
89%	B-YIELD_PERCENT
as	O
a	O
white	O
crystal	O
.	O
Endothermic	O
peak	O
top	O
temperature	O
in	O
DSC	O
120°	O
C.	O
152°	O
C	O
.	O
SNIPPET: 0004
Step	O
2	B-EXAMPLE_LABEL
8Chloro126dichlorophenyl522dimethyl13dioxolan4ylmethoxy2hydroxymethyl16naphthyridin41Hone	B-REACTION_PRODUCT
To	O
a	O
solution	O
of	O
2tertbutyldimethylsilyloxymethyl8chloro126dichlorophenyl522dimethyl13dioxolan4ylmethoxy16naphthyridin41Hone	B-STARTING_MATERIAL
2.9	O
g	O
4.83	O
mmol	O
in	O
THF	B-SOLVENT
20	O
ml	O
was	O
added	B-REACTION_STEP
a	O
1	O
M	O
solution	O
of	O
TBAF	B-REAGENT_CATALYST
in	O
THF	B-SOLVENT
7.25	O
ml	O
7.25	O
mmol	O
at	O
0°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
The	O
reaction	O
was	O
stirred	B-REACTION_STEP
at	O
0°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
for	O
1	B-TIME
hour	I-TIME
.	O
It	O
was	O
quenched	B-WORKUP
with	O
water	B-OTHER_COMPOUND
and	O
diluted	B-WORKUP
in	O
EtOAc	B-OTHER_COMPOUND
.	O
The	O
aqueous	O
layer	O
was	O
extracted	B-WORKUP
with	O
EtOAc	B-OTHER_COMPOUND
.	O
The	O
combined	O
organic	O
layer	O
was	O
washed	B-WORKUP
with	O
brine	B-OTHER_COMPOUND
dried	B-WORKUP
over	O
Na2SO4	B-OTHER_COMPOUND
filtered	O
and	O
concentrated	O
under	O
reduced	O
pressure	O
.	O
The	O
residue	O
was	O
purified	B-WORKUP
by	O
silica	B-OTHER_COMPOUND
gel	I-OTHER_COMPOUND
chromatography	O
10100	O
%	O
EtOAc	B-OTHER_COMPOUND
in	O
heptane	B-OTHER_COMPOUND
to	O
give	B-REACTION_STEP
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
1.74	B-YIELD_OTHER
g	I-YIELD_OTHER
74%	B-YIELD_PERCENT
yield	O
.	O
SNIPPET: 0043
Example	O
14	B-EXAMPLE_LABEL
Synthesis	O
of	O
S13dimethylaminopiperidin1yl31methyl1Himidazol2ylpropan1one	B-REACTION_PRODUCT
Hydrochloride	I-REACTION_PRODUCT
A	O
solution	O
of	O
hydrogen	B-REAGENT_CATALYST
chloride	I-REAGENT_CATALYST
in	O
diethyl	B-SOLVENT
ether	I-SOLVENT
2.0	O
N	O
0.423	O
mL	O
0.846	O
mmol	O
was	O
added	B-REACTION_STEP
to	O
a	O
solution	O
of	O
S13dimethylaminopiperidin1yl31methyl1Himidazol2ylpropan1one	B-STARTING_MATERIAL
0.0860	O
g	O
0.325	O
mmol	O
in	O
diethyl	B-SOLVENT
ether	I-SOLVENT
3.0	O
mL	O
at	O
0°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
The	O
reaction	O
liquid	O
was	O
stirred	B-REACTION_STEP
at	O
the	O
same	O
temperature	O
for	O
1	B-TIME
hour	I-TIME
and	O
then	O
stirred	B-REACTION_STEP
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
for	O
30	B-TIME
minutes	I-TIME
.	O
The	O
white	O
solid	O
precipitated	O
was	O
filtered	O
and	O
collected	O
washed	B-WORKUP
with	O
diethyl	B-OTHER_COMPOUND
ether	I-OTHER_COMPOUND
and	O
dried	B-WORKUP
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
to	O
obtain	B-REACTION_STEP
S13dimethylaminopiperidin1yl31methyl1Himidazol2ylpropan1one	B-REACTION_PRODUCT
hydrochloride	I-REACTION_PRODUCT
0.0576	B-YIELD_OTHER
g	I-YIELD_OTHER
0.171	B-YIELD_OTHER
mmol	I-YIELD_OTHER
53%	B-YIELD_PERCENT
hereinafter	O
referred	O
to	O
as	O
the	O
compound	B-REACTION_PRODUCT
of	I-REACTION_PRODUCT
Example	I-REACTION_PRODUCT
14	I-REACTION_PRODUCT
as	O
a	O
white	O
solid	O
.	O
SNIPPET: 0040
c	B-EXAMPLE_LABEL
A	O
mixture	O
of	O
4tbutylbenzene1sulfonyl	B-STARTING_MATERIAL
chloride	I-STARTING_MATERIAL
0.070	O
g	O
0.30	O
mmol	O
3difluoromethyl1quinolin5yl1Hpyrazol5amine	B-STARTING_MATERIAL
0.045	O
g	O
0.17	O
mmol	O
and	O
DMAP	B-REAGENT_CATALYST
0.020	O
g	O
0.17	O
mmol	O
in	O
pyridine	B-REAGENT_CATALYST
2	O
mL	O
was	O
heated	B-REACTION_STEP
at	O
80°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
for	O
5	B-TIME
h	I-TIME
with	O
stirring	O
.	O
After	O
cooling	B-WORKUP
to	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
the	O
reaction	O
mixture	O
was	O
concentrated	O
in	O
vacuo	O
.	O
The	O
crude	O
residue	O
was	O
purified	B-WORKUP
by	O
flash	O
chromatography	O
SiO2	B-OTHER_COMPOUND
5	O
%	O
methanol	B-OTHER_COMPOUND
in	O
ethyl	B-OTHER_COMPOUND
acetate	I-OTHER_COMPOUND
followed	B-WORKUP
by	O
reverse	O
phase	O
HPLC	O
C18	O
column	O
acetonitrile	B-OTHER_COMPOUND
H2O	B-OTHER_COMPOUND
with	O
0.1	O
%	O
TFA	B-OTHER_COMPOUND
as	O
eluent	O
to	O
give	B-REACTION_STEP
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
as	O
a	O
white	O
solid	O
0.040	B-YIELD_OTHER
g	I-YIELD_OTHER
0.085	B-YIELD_OTHER
mmol	I-YIELD_OTHER
53%	B-YIELD_PERCENT
.	O
SNIPPET: 0013
Step	O
5	B-EXAMPLE_LABEL
Emethyl341R3R1S3S61ethyl1Hpyrazol4yl22fluoro2methylpropyl3methyl1234tetrahydrobenzofuro23cpyridin1yl35difluoroph	B-REACTION_PRODUCT
enylacrylate	I-REACTION_PRODUCT
Emethyl	B-STARTING_MATERIAL
341R3R1S3S6bromo22fluoro2methylpropyl3methyl1234tetrahydrobenzofuro23cpyridin1yl35difluorophenylacrylate	I-STARTING_MATERIAL
76e	B-STARTING_MATERIAL
200	O
mg	O
0.373	O
mmol	O
1ethyl44455tetramethyl132dioxaborolan2yl1Hpyrazole	B-STARTING_MATERIAL
17a	B-STARTING_MATERIAL
166	O
mg	O
0.746	O
mmol	O
and	O
potassium	B-REAGENT_CATALYST
carbonate	I-REAGENT_CATALYST
154	O
mg	O
1.119	O
mmol	O
were	O
dissolved	B-REACTION_STEP
in	O
6	O
mL	O
of	O
a	O
mixture	O
of	O
14dioxane	B-SOLVENT
and	O
water	B-SOLVENT
VV=51	O
then	O
11bisdiphenylphosphinoferrocenedichloropalladium	B-REAGENT_CATALYST
II	I-REAGENT_CATALYST
27mg	O
0.037mmol	O
was	O
added	B-REACTION_STEP
.	O
The	O
mixture	O
was	O
warmed	B-REACTION_STEP
up	O
to	O
85°C	B-TEMPERATURE
and	O
was	O
stirred	B-REACTION_STEP
for	O
12	B-TIME
hours	I-TIME
then	O
the	O
reaction	O
was	O
stopped	O
.	O
The	O
reaction	O
solution	O
was	O
cooled	B-WORKUP
to	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
and	O
filtered	O
.	O
The	O
filtrate	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
.	O
The	O
residue	O
was	O
purified	B-WORKUP
by	O
silica	B-OTHER_COMPOUND
gel	I-OTHER_COMPOUND
column	O
chromatography	O
with	O
elution	O
system	O
B	O
to	O
obtain	B-REACTION_STEP
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
Emethyl	B-REACTION_PRODUCT
341R3R1S3S61ethyl1Hpyrazol4yl22fluoro2methylpropyl3methyl1234tetrahydrobenzofuro23cpyridin1yl35difluoroph	I-REACTION_PRODUCT
enylacrylate	I-REACTION_PRODUCT
76f	B-REACTION_PRODUCT
110	B-YIELD_OTHER
mg	I-YIELD_OTHER
yield	O
53%	B-YIELD_PERCENT
as	O
a	O
yellow	O
oil	O
.	O
SNIPPET: 0048
Step	O
2	B-EXAMPLE_LABEL
1245Trichloropyridin3ylbut2yn1ol	B-REACTION_PRODUCT
To	O
a	O
solution	O
of	O
245trichloronicotinaldehyde	B-STARTING_MATERIAL
2.11	O
g	O
10.03	O
mmol	O
in	O
THF	B-SOLVENT
30	O
ml	O
was	O
added	B-REACTION_STEP
prop1yn1ylmagnesium	B-STARTING_MATERIAL
bromide	I-STARTING_MATERIAL
0.5	O
M	O
in	O
THF	B-SOLVENT
26.1	O
ml	O
13.03	O
mmol	O
at	O
0°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
The	O
reaction	O
mixture	O
was	O
stirred	B-REACTION_STEP
at	O
0°	B-TEMPERATURE
C	I-TEMPERATURE
.	O
for	O
1	B-TIME
hour	I-TIME
.	O
To	O
the	O
mixture	O
was	O
added	B-WORKUP
aqueous	B-OTHER_COMPOUND
saturated	O
NH4Cl	B-OTHER_COMPOUND
solution	O
followed	O
by	O
extraction	B-WORKUP
with	O
EtOAc	B-OTHER_COMPOUND
.	O
The	O
combined	O
organic	O
layers	O
were	O
washed	B-WORKUP
with	O
water	B-OTHER_COMPOUND
and	O
brine	B-OTHER_COMPOUND
dried	B-WORKUP
over	O
anhydrous	O
Na2SO4	B-OTHER_COMPOUND
and	O
concentrated	O
under	O
reduced	O
pressure	O
.	O
The	O
crude	O
was	O
purified	B-WORKUP
with	O
silicagel	B-OTHER_COMPOUND
chromatography	O
10100	O
%	O
EtOAc	B-OTHER_COMPOUND
in	O
heptane	B-OTHER_COMPOUND
to	O
give	B-REACTION_STEP
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
1.95	B-YIELD_OTHER
g	I-YIELD_OTHER
78%	B-YIELD_PERCENT
yield	O
.	O
SNIPPET: 0005
Step	O
2	B-EXAMPLE_LABEL
RtertButyl	B-REACTION_PRODUCT
28benzyloxy2oxo12dihydroquinolin5yl2tertbutyldimethylsilyloxyethyl1benzylpiperidin4ylmethylcarbamate	I-REACTION_PRODUCT
A	O
stirred	O
solution	O
of	O
R8benzyloxy521benzylpiperidin4ylmethylamino1tertbutyldimethylsilyloxyethylquinolin21Hone	B-STARTING_MATERIAL
2.65	O
g	O
4.33	O
mmol	O
in	O
DCM	B-SOLVENT
25	O
mL	O
was	O
added	B-REACTION_STEP
with	O
a	O
solution	O
of	O
ditertbutyldicarbonate	B-STARTING_MATERIAL
1.13	O
g	O
5.18	O
mmol	O
in	O
DCM	B-SOLVENT
5	O
mL	O
.	O
The	O
reaction	O
mixture	O
was	O
stirred	B-REACTION_STEP
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
for	O
16	B-TIME
hours	I-TIME
.	O
The	O
solvent	O
was	O
evaporated	O
under	O
reduced	O
pressure	O
and	O
the	O
residue	O
purified	B-WORKUP
by	O
flash	O
column	O
chromatography	O
eluent100	O
%	O
DCM	B-OTHER_COMPOUND
to	O
301	O
DCM	B-OTHER_COMPOUND
7M	O
NH3	B-OTHER_COMPOUND
MeOH	B-OTHER_COMPOUND
to	O
afford	B-REACTION_STEP
the	O
title	B-REACTION_PRODUCT
compound	I-REACTION_PRODUCT
2.83	B-YIELD_OTHER
g	I-YIELD_OTHER
92%	B-YIELD_PERCENT
.	O
SNIPPET: 0034
Example	O
77	B-EXAMPLE_LABEL
1Cyclopropylmethyl6224dimethylthiazol5ylethyl4methylpyrazolo	B-REACTION_PRODUCT
43	I-REACTION_PRODUCT
dpyrimidine57dione	I-REACTION_PRODUCT
Step	O
1	B-EXAMPLE_LABEL
1Cyclopropylmethyl6224dimethylthiazol5ylethyl4methylpyrazolo	B-REACTION_PRODUCT
43	I-REACTION_PRODUCT
dpyrimidine57dione	I-REACTION_PRODUCT
224Dimethylthiazol5ylethyl	B-STARTING_MATERIAL
methanesulfonate	I-STARTING_MATERIAL
80.1	O
mg	O
0.340	O
mmol	O
1cyclopropylmethyl4methylpyrazolo43dpyrimidine57dione	B-STARTING_MATERIAL
50.0	O
mg	O
0.227	O
mmol	O
potassium	B-REAGENT_CATALYST
iodide	I-REAGENT_CATALYST
3.8	O
mg	O
0.0227	O
mmol	O
and	O
potassium	B-REAGENT_CATALYST
carbonate	I-REAGENT_CATALYST
94.1	O
mg	O
0.681	O
mmol	O
were	O
dissolved	B-REACTION_STEP
in	O
NNdimethylformamide	B-SOLVENT
5	O
mL	O
.	O
The	O
reaction	O
solution	O
was	O
heated	B-REACTION_STEP
to	O
120°C	B-TEMPERATURE
and	O
stirred	B-REACTION_STEP
for	O
3	B-TIME
hours	I-TIME
.	O
The	O
mixture	O
was	O
cooled	B-WORKUP
to	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
filtered	O
and	O
the	O
filtrate	O
was	O
concentrated	O
under	O
reduced	O
pressure	O
.	O
The	O
residue	O
was	O
purified	O
by	O
preparative	O
HPLC	O
to	O
give	B-REACTION_STEP
1cyclopropylmethyl6224dimethylthiazol5ylethyl4methylpyrazolo43dpyrimidine57dione	B-REACTION_PRODUCT
20.0	B-YIELD_OTHER
mg	I-YIELD_OTHER
with	O
a	O
yield	O
of	O
25%	B-YIELD_PERCENT
.	O
SNIPPET: 0009
Synthesis	O
of	O
Compound	O
34	B-REACTION_PRODUCT
Compound	O
33	B-STARTING_MATERIAL
260.1	O
mg	O
1.0	O
mmol	O
and	O
EDCI	B-REAGENT_CATALYST
210.9	O
mg	O
1.1	O
mmol	O
Nhydroxy	B-STARTING_MATERIAL
succinimide	I-STARTING_MATERIAL
126.6	O
mg	O
1.1	O
mmol	O
was	O
dissolved	B-REACTION_STEP
in	O
DMF	B-SOLVENT
14	O
mL	O
.	O
The	O
solution	O
was	O
stirred	B-REACTION_STEP
overnight	O
at	O
room	B-TEMPERATURE
temperature	I-TEMPERATURE
.	O
Upon	O
completion	O
of	O
the	O
reaction	O
the	O
solvent	O
was	O
removed	O
under	O
reduced	O
pressure	O
.	O
The	O
solid	O
residue	O
was	O
purified	B-WORKUP
by	O
column	O
chromatography	O
with	O
CH2Cl2	B-OTHER_COMPOUND
MeOH	B-OTHER_COMPOUND
101	O
as	O
eluent	O
to	O
give	B-REACTION_STEP
the	O
product	O
34	B-REACTION_PRODUCT
as	O
a	O
light	O
brown	O
solid	O
273	B-YIELD_OTHER
mg	I-YIELD_OTHER
76.4%	B-YIELD_PERCENT
.	O
LCMS	O
mz	O
ES+	O
358.11	O
M+H+	O
.	O
SNIPPET: 0007
Example	O
8	B-EXAMPLE_LABEL
Synthesis	O
of	O
14dimethylaminopiperidin1yl31ethyl1Himidazol2yl3hydroxypropan1one	B-REACTION_PRODUCT
A	O
solution	O
of	O
lithium	B-REAGENT_CATALYST
diisopropylamide	I-REAGENT_CATALYST
in	O
tetrahydrofuran	B-SOLVENT
2.0	O
M	O
0.969	O
mL	O
1.94	O
mmol	O
was	O
added	B-REACTION_STEP
dropwise	O
to	O
a	O
solution	O
of	O
14dimethylaminopiperidin1ylethanone	B-STARTING_MATERIAL
0.300	O
g	O
1.76	O
mmol	O
in	O
tetrahydrofuran	B-SOLVENT
6.0	O
mL	O
at	O
78°C	B-TEMPERATURE
and	O
the	O
reaction	O
liquid	O
was	O
stirred	B-REACTION_STEP
at	O
the	O
same	O
temperature	O
for	O
1	B-TIME
hour	I-TIME
.	O
A	O
solution	O
of	O
1ethyl1Himidazole2carbaldehyde	B-STARTING_MATERIAL
0.262	O
g	O
2.12	O
mmol	O
in	O
tetrahydrofuran	B-SOLVENT
2.8	O
mL	O
was	O
added	B-REACTION_STEP
to	O
the	O
reaction	O
liquid	O
.	O
The	O
reaction	O
liquid	O
was	O
stirred	B-REACTION_STEP
for	O
1	B-TIME
hour	I-TIME
and	O
then	O
stirred	B-REACTION_STEP
at	O
