0963-N13	NONE	Step 3 Preparation of 33difluorocyclobutane carboxylic acid To solution of benzyl 33difluorocyclobutane carboxylate 450 mg 2.0 mmol dissolved in ethanol 10 mL was added Β PdC [/E1] 10 % 40 mg . The reaction mixture was Δ stirred [/E2] at room temperature for 10 hours under the atmosphere of hydrogen 15 psi .
0963-N14	NONE	Step 3 Preparation of 33difluorocyclobutane carboxylic acid To solution of benzyl 33difluorocyclobutane carboxylate 450 mg 2.0 mmol dissolved in Σ ethanol [/E1] 10 mL was added PdC 10 % 40 mg . The reaction mixture was Δ stirred [/E2] at room temperature for 10 hours under the atmosphere of hydrogen 15 psi .
0963-N15	NONE	Step 3 Preparation of 33difluorocyclobutane carboxylic acid To solution of Α benzyl 33difluorocyclobutane carboxylate [/E1] 450 mg 2.0 mmol dissolved in ethanol 10 mL was added PdC 10 % 40 mg . The reaction mixture was Δ stirred [/E2] at room temperature for 10 hours under the atmosphere of hydrogen 15 psi .
0963-N16	NONE	The reaction mixture was Δ stirred [/E1] at room temperature for 10 hours under the atmosphere of hydrogen 15 psi . After TLC showed that the reaction was completed the solid was filtered out the filtrate was concentrated under vacuum to give Π 33difluorocyclobutane carboxylic acid [/E2] 250 mg 83.1% yield as a white solid .
0304-R0	ARGM	Pyridine 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise added slowly followed by Δ stirring [/E1] at Θ room temperature [/E2] for 2 hours .
0304-R1	ARGM	Pyridine 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise added slowly followed by Δ stirring [/E1] at room temperature for Τ 2 hours [/E2] .
0304-R2	ARGM	Synthesis Example 98 Synthesis of Intermediate 9h In a roundbottom flask Intermediate 9g 10 g 33.2 mmol was Δ cooled [/E1] to Θ 0° C [/E2] .
0304-R3	ARG1	Synthesis Example 98 Synthesis of Intermediate 9h In a roundbottom flask Intermediate 9g 10 g 33.2 mmol was Δ cooled [/E1] to 0° C . under a Ο nitrogen [/E2] atmosphere .
0304-R4	ARG1	Synthesis Example 98 Synthesis of Intermediate 9h In a roundbottom flask Α Intermediate 9g [/E1] 10 g 33.2 mmol was Δ cooled [/E2] to 0° C .
0304-R5	ARG1	Β Pyridine [/E1] 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise Δ added [/E2] slowly followed by stirring at room temperature for 2 hours .
0304-R6	ARG1	Pyridine 3.2 ml 39.9 mmol and Α trifluoromethane sulfonic anhydride [/E1] 7.3 ml 43.2 mmol were dropwise Δ added [/E2] slowly followed by stirring at room temperature for 2 hours .
0304-R7	ARG1	Column chromatographic separation Δ afforded [/E1] Π Intermediate 9h [/E2] 12.2 g yield 85%
0304-R8	ARGM	Column chromatographic separation Δ afforded [/E1] Intermediate 9h Υ 12.2 g [/E2] yield 85%
0304-R9	ARGM	Column chromatographic separation Δ afforded [/E1] Intermediate 9h 12.2 g yield Ψ 85% [/E2]
0304-N0	NONE	Pyridine 3.2 ml 39.9 mmol and Α trifluoromethane sulfonic anhydride [/E1] 7.3 ml 43.2 mmol were dropwise added slowly followed by Δ stirring [/E2] at room temperature for 2 hours .
0304-N1	NONE	Β Pyridine [/E1] 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise added slowly followed by Δ stirring [/E2] at room temperature for 2 hours .
0304-N2	NONE	under a Ο nitrogen [/E1] atmosphere . Pyridine 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise added slowly followed by Δ stirring [/E2] at room temperature for 2 hours .
0304-N3	NONE	Synthesis Example 98 Synthesis of Intermediate 9h In a roundbottom flask Intermediate 9g 10 g 33.2 mmol was cooled to Θ 0° C [/E1] . under a nitrogen atmosphere . Pyridine 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise added slowly followed by Δ stirring [/E2] at room temperature for 2 hours .
0304-N4	NONE	Pyridine 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise added slowly followed by Δ stirring [/E1] at room temperature for 2 hours . After completion of the reaction the organic layer was concentrated in a vacuum . Column chromatographic separation afforded Π Intermediate 9h [/E2] 12.2 g yield 85%
0304-N5	NONE	Pyridine 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise added slowly followed by Δ stirring [/E1] at room temperature for 2 hours . After completion of the reaction the organic layer was concentrated in a vacuum . Column chromatographic separation afforded Intermediate 9h Υ 12.2 g [/E2] yield 85%
0304-N6	NONE	Synthesis Example 98 Synthesis of Intermediate Π 9h [/E1] In a roundbottom flask Intermediate 9g 10 g 33.2 mmol was Δ cooled [/E2] to 0° C .
0304-N7	NONE	Synthesis Example 98 Synthesis of Intermediate 9h In a roundbottom flask Intermediate 9g 10 g 33.2 mmol was Δ cooled [/E1] to 0° C . under a nitrogen atmosphere . Β Pyridine [/E2] 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise added slowly followed by stirring at room temperature for 2 hours .
0304-N8	NONE	Synthesis Example 98 Synthesis of Intermediate 9h In a roundbottom flask Intermediate 9g 10 g 33.2 mmol was Δ cooled [/E1] to 0° C . under a nitrogen atmosphere . Pyridine 3.2 ml 39.9 mmol and Α trifluoromethane sulfonic anhydride [/E2] 7.3 ml 43.2 mmol were dropwise added slowly followed by stirring at room temperature for 2 hours .
0304-N9	NONE	Pyridine 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise added slowly followed by stirring at room temperature for Τ 2 hours [/E1] . After completion of the reaction the organic layer was concentrated in a vacuum . Column chromatographic separation Δ afforded [/E2] Intermediate 9h 12.2 g yield 85%
0304-N10	NONE	Pyridine 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise added slowly followed by stirring at Θ room temperature [/E1] for 2 hours . After completion of the reaction the organic layer was concentrated in a vacuum . Column chromatographic separation Δ afforded [/E2] Intermediate 9h 12.2 g yield 85%
0304-N11	NONE	Pyridine 3.2 ml 39.9 mmol and Α trifluoromethane sulfonic anhydride [/E1] 7.3 ml 43.2 mmol were dropwise added slowly followed by stirring at room temperature for 2 hours . After completion of the reaction the organic layer was concentrated in a vacuum . Column chromatographic separation Δ afforded [/E2] Intermediate 9h 12.2 g yield 85%
0304-N12	NONE	under a Ο nitrogen [/E1] atmosphere . Pyridine 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise Δ added [/E2] slowly followed by stirring at room temperature for 2 hours .
0304-N13	NONE	Synthesis Example 98 Synthesis of Intermediate 9h In a roundbottom flask Intermediate 9g 10 g 33.2 mmol was cooled to Θ 0° C [/E1] . under a nitrogen atmosphere . Pyridine 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise Δ added [/E2] slowly followed by stirring at room temperature for 2 hours .
0304-N14	NONE	Pyridine 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise Δ added [/E1] slowly followed by stirring at Θ room temperature [/E2] for 2 hours .
0304-N15	NONE	Pyridine 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise Δ added [/E1] slowly followed by stirring at room temperature for Τ 2 hours [/E2] .
0304-N16	NONE	Pyridine 3.2 ml 39.9 mmol and trifluoromethane sulfonic anhydride 7.3 ml 43.2 mmol were dropwise Δ added [/E1] slowly followed by stirring at room temperature for 2 hours . After completion of the reaction the organic layer was concentrated in a vacuum . Column chromatographic separation afforded Π Intermediate 9h [/E2] 12.2 g yield 85%
0048-R0	ARG1	To the mixture was Λ added [/E1] Ο aqueous [/E2] saturated NH4Cl solution followed by extraction with EtOAc .
0048-R1	ARG1	To the mixture was Λ added [/E1] aqueous saturated Ο NH4Cl [/E2] solution followed by extraction with EtOAc .
0048-R2	ARG1	The combined organic layers were Λ washed [/E1] with Ο water [/E2] and brine dried over anhydrous Na2SO4 and concentrated under reduced pressure .
0048-R3	ARG1	The combined organic layers were Λ washed [/E1] with water and Ο brine [/E2] dried over anhydrous Na2SO4 and concentrated under reduced pressure .
0048-R4	ARGM	The reaction mixture was Δ stirred [/E1] at Θ 0° C [/E2] .
0048-R5	ARGM	The reaction mixture was Δ stirred [/E1] at 0° C . for Τ 1 hour [/E2] .
0048-R6	ARG1	The combined organic layers were washed with water and brine Λ dried [/E1] over anhydrous Ο Na2SO4 [/E2] and concentrated under reduced pressure .
0048-R7	ARG1	The crude was Λ purified [/E1] with Ο silicagel [/E2] chromatography 10100 % EtOAc in heptane to give the title compound 1.95 g 78% yield .
0048-R8	ARG1	The crude was Λ purified [/E1] with silicagel chromatography 10100 % Ο EtOAc [/E2] in heptane to give the title compound 1.95 g 78% yield .
0048-R9	ARG1	The crude was Λ purified [/E1] with silicagel chromatography 10100 % EtOAc in Ο heptane [/E2] to give the title compound 1.95 g 78% yield .
0048-R10	ARG1	Step 2 1245Trichloropyridin3ylbut2yn1ol To a solution of Α 245trichloronicotinaldehyde [/E1] 2.11 g 10.03 mmol in THF 30 ml was Δ added [/E2] prop1yn1ylmagnesium bromide 0.5 M in THF 26.1 ml 13.03 mmol at 0° C .
0048-R11	ARG1	Step 2 1245Trichloropyridin3ylbut2yn1ol To a solution of 245trichloronicotinaldehyde 2.11 g 10.03 mmol in Σ THF [/E1] 30 ml was Δ added [/E2] prop1yn1ylmagnesium bromide 0.5 M in THF 26.1 ml 13.03 mmol at 0° C .
0048-R12	ARG1	Step 2 1245Trichloropyridin3ylbut2yn1ol To a solution of 245trichloronicotinaldehyde 2.11 g 10.03 mmol in THF 30 ml was Δ added [/E1] Α prop1yn1ylmagnesium bromide [/E2] 0.5 M in THF 26.1 ml 13.03 mmol at 0° C .
0048-R13	ARG1	Step 2 1245Trichloropyridin3ylbut2yn1ol To a solution of 245trichloronicotinaldehyde 2.11 g 10.03 mmol in THF 30 ml was Δ added [/E1] prop1yn1ylmagnesium bromide 0.5 M in Σ THF [/E2] 26.1 ml 13.03 mmol at 0° C .
0048-R14	ARGM	Step 2 1245Trichloropyridin3ylbut2yn1ol To a solution of 245trichloronicotinaldehyde 2.11 g 10.03 mmol in THF 30 ml was Δ added [/E1] prop1yn1ylmagnesium bromide 0.5 M in THF 26.1 ml 13.03 mmol at Θ 0° C [/E2] .
0048-R15	ARG1	To the mixture was added aqueous saturated NH4Cl solution followed by Λ extraction [/E1] with Ο EtOAc [/E2] .
0048-R16	ARG1	The crude was purified with silicagel chromatography 10100 % EtOAc in heptane to Δ give [/E1] the Π title compound [/E2] 1.95 g 78% yield .
0048-R17	ARGM	The crude was purified with silicagel chromatography 10100 % EtOAc in heptane to Δ give [/E1] the title compound Υ 1.95 g [/E2] 78% yield .
0048-R18	ARGM	The crude was purified with silicagel chromatography 10100 % EtOAc in heptane to Δ give [/E1] the title compound 1.95 g Ψ 78% [/E2] yield .
0048-N0	NONE	Step 2 Π 1245Trichloropyridin3ylbut2yn1ol [/E1] To a solution of 245trichloronicotinaldehyde 2.11 g 10.03 mmol in THF 30 ml was Δ added [/E2] prop1yn1ylmagnesium bromide 0.5 M in THF 26.1 ml 13.03 mmol at 0° C .
0048-N1	NONE	Step 2 1245Trichloropyridin3ylbut2yn1ol To a solution of 245trichloronicotinaldehyde 2.11 g 10.03 mmol in THF 30 ml was Δ added [/E1] prop1yn1ylmagnesium bromide 0.5 M in THF 26.1 ml 13.03 mmol at 0° C . The reaction mixture was stirred at Θ 0° C [/E2] .
0048-N2	NONE	Step 2 1245Trichloropyridin3ylbut2yn1ol To a solution of 245trichloronicotinaldehyde 2.11 g 10.03 mmol in THF 30 ml was added prop1yn1ylmagnesium bromide 0.5 M in THF 26.1 ml 13.03 mmol at Θ 0° C [/E1] . The reaction mixture was Δ stirred [/E2] at 0° C .
0048-N3	NONE	Step 2 1245Trichloropyridin3ylbut2yn1ol To a solution of 245trichloronicotinaldehyde 2.11 g 10.03 mmol in THF 30 ml was added prop1yn1ylmagnesium bromide 0.5 M in Σ THF [/E1] 26.1 ml 13.03 mmol at 0° C . The reaction mixture was Δ stirred [/E2] at 0° C .
0048-N4	NONE	Step 2 1245Trichloropyridin3ylbut2yn1ol To a solution of 245trichloronicotinaldehyde 2.11 g 10.03 mmol in THF 30 ml was added Α prop1yn1ylmagnesium bromide [/E1] 0.5 M in THF 26.1 ml 13.03 mmol at 0° C . The reaction mixture was Δ stirred [/E2] at 0° C .
0048-N5	NONE	Step 2 1245Trichloropyridin3ylbut2yn1ol To a solution of 245trichloronicotinaldehyde 2.11 g 10.03 mmol in Σ THF [/E1] 30 ml was added prop1yn1ylmagnesium bromide 0.5 M in THF 26.1 ml 13.03 mmol at 0° C . The reaction mixture was Δ stirred [/E2] at 0° C .
0048-N6	NONE	The reaction mixture was Δ stirred [/E1] at 0° C . for 1 hour . To the mixture was added Ο aqueous [/E2] saturated NH4Cl solution followed by extraction with EtOAc .
0048-N7	NONE	The reaction mixture was Δ stirred [/E1] at 0° C . for 1 hour . To the mixture was added aqueous saturated Ο NH4Cl [/E2] solution followed by extraction with EtOAc .
0048-N8	NONE	for Τ 1 hour [/E1] . To the mixture was Λ added [/E2] aqueous saturated NH4Cl solution followed by extraction with EtOAc .
0048-N9	NONE	The reaction mixture was stirred at Θ 0° C [/E1] . for 1 hour . To the mixture was Λ added [/E2] aqueous saturated NH4Cl solution followed by extraction with EtOAc .
0048-N10	NONE	Step 2 1245Trichloropyridin3ylbut2yn1ol To a solution of 245trichloronicotinaldehyde 2.11 g 10.03 mmol in THF 30 ml was added prop1yn1ylmagnesium bromide 0.5 M in THF 26.1 ml 13.03 mmol at Θ 0° C [/E1] . The reaction mixture was stirred at 0° C . for 1 hour . To the mixture was Λ added [/E2] aqueous saturated NH4Cl solution followed by extraction with EtOAc .
0048-N11	NONE	Step 2 1245Trichloropyridin3ylbut2yn1ol To a solution of 245trichloronicotinaldehyde 2.11 g 10.03 mmol in THF 30 ml was added prop1yn1ylmagnesium bromide 0.5 M in Σ THF [/E1] 26.1 ml 13.03 mmol at 0° C . The reaction mixture was stirred at 0° C . for 1 hour . To the mixture was Λ added [/E2] aqueous saturated NH4Cl solution followed by extraction with EtOAc .
0048-N12	NONE	To the mixture was Λ added [/E1] aqueous saturated NH4Cl solution followed by extraction with Ο EtOAc [/E2] .
0048-N13	NONE	To the mixture was added aqueous saturated Ο NH4Cl [/E1] solution followed by Λ extraction [/E2] with EtOAc .
0048-N14	NONE	To the mixture was added Ο aqueous [/E1] saturated NH4Cl solution followed by Λ extraction [/E2] with EtOAc .
0048-N15	NONE	for Τ 1 hour [/E1] . To the mixture was added aqueous saturated NH4Cl solution followed by Λ extraction [/E2] with EtOAc .
0048-N16	NONE	The reaction mixture was stirred at Θ 0° C [/E1] . for 1 hour . To the mixture was added aqueous saturated NH4Cl solution followed by Λ extraction [/E2] with EtOAc .
0048-N17	NONE	To the mixture was added aqueous saturated NH4Cl solution followed by Λ extraction [/E1] with EtOAc . The combined organic layers were washed with Ο water [/E2] and brine dried over anhydrous Na2SO4 and concentrated under reduced pressure .
0048-N18	NONE	To the mixture was added aqueous saturated NH4Cl solution followed by Λ extraction [/E1] with EtOAc . The combined organic layers were washed with water and Ο brine [/E2] dried over anhydrous Na2SO4 and concentrated under reduced pressure .
0048-N19	NONE	To the mixture was added aqueous saturated NH4Cl solution followed by extraction with Ο EtOAc [/E1] . The combined organic layers were Λ washed [/E2] with water and brine dried over anhydrous Na2SO4 and concentrated under reduced pressure .
0048-N20	NONE	To the mixture was added aqueous saturated Ο NH4Cl [/E1] solution followed by extraction with EtOAc . The combined organic layers were Λ washed [/E2] with water and brine dried over anhydrous Na2SO4 and concentrated under reduced pressure .
0048-N21	NONE	To the mixture was added Ο aqueous [/E1] saturated NH4Cl solution followed by extraction with EtOAc . The combined organic layers were Λ washed [/E2] with water and brine dried over anhydrous Na2SO4 and concentrated under reduced pressure .
0048-N22	NONE	The combined organic layers were Λ washed [/E1] with water and brine dried over anhydrous Ο Na2SO4 [/E2] and concentrated under reduced pressure .
0048-N23	NONE	The combined organic layers were washed with water and Ο brine [/E1] Λ dried [/E2] over anhydrous Na2SO4 and concentrated under reduced pressure .
0048-N24	NONE	The combined organic layers were washed with Ο water [/E1] and brine Λ dried [/E2] over anhydrous Na2SO4 and concentrated under reduced pressure .
0048-N25	NONE	To the mixture was added aqueous saturated NH4Cl solution followed by extraction with Ο EtOAc [/E1] . The combined organic layers were washed with water and brine Λ dried [/E2] over anhydrous Na2SO4 and concentrated under reduced pressure .
0048-N26	NONE	The combined organic layers were washed with water and brine Λ dried [/E1] over anhydrous Na2SO4 and concentrated under reduced pressure . The crude was purified with Ο silicagel [/E2] chromatography 10100 % EtOAc in heptane to give the title compound 1.95 g 78% yield .
0048-N27	NONE	The combined organic layers were washed with water and brine Λ dried [/E1] over anhydrous Na2SO4 and concentrated under reduced pressure . The crude was purified with silicagel chromatography 10100 % Ο EtOAc [/E2] in heptane to give the title compound 1.95 g 78% yield .
0048-N28	NONE	The combined organic layers were washed with water and brine Λ dried [/E1] over anhydrous Na2SO4 and concentrated under reduced pressure . The crude was purified with silicagel chromatography 10100 % EtOAc in Ο heptane [/E2] to give the title compound 1.95 g 78% yield .
0048-N29	NONE	The combined organic layers were washed with water and brine dried over anhydrous Ο Na2SO4 [/E1] and concentrated under reduced pressure . The crude was Λ purified [/E2] with silicagel chromatography 10100 % EtOAc in heptane to give the title compound 1.95 g 78% yield .
0048-N30	NONE	The combined organic layers were washed with water and Ο brine [/E1] dried over anhydrous Na2SO4 and concentrated under reduced pressure . The crude was Λ purified [/E2] with silicagel chromatography 10100 % EtOAc in heptane to give the title compound 1.95 g 78% yield .
0048-N31	NONE	The combined organic layers were washed with Ο water [/E1] and brine dried over anhydrous Na2SO4 and concentrated under reduced pressure . The crude was Λ purified [/E2] with silicagel chromatography 10100 % EtOAc in heptane to give the title compound 1.95 g 78% yield .
0048-N32	NONE	The crude was Λ purified [/E1] with silicagel chromatography 10100 % EtOAc in heptane to give the Π title compound [/E2] 1.95 g 78% yield .
0048-N33	NONE	The crude was purified with silicagel chromatography 10100 % EtOAc in Ο heptane [/E1] to Δ give [/E2] the title compound 1.95 g 78% yield .
0048-N34	NONE	The crude was purified with silicagel chromatography 10100 % Ο EtOAc [/E1] in heptane to Δ give [/E2] the title compound 1.95 g 78% yield .
0048-N35	NONE	The crude was purified with Ο silicagel [/E1] chromatography 10100 % EtOAc in heptane to Δ give [/E2] the title compound 1.95 g 78% yield .
0048-N36	NONE	The combined organic layers were washed with water and brine dried over anhydrous Ο Na2SO4 [/E1] and concentrated under reduced pressure . The crude was purified with silicagel chromatography 10100 % EtOAc in heptane to Δ give [/E2] the title compound 1.95 g 78% yield .
0392-R0	ARG1	Step 5 Preparation of 2piperazine1yl7Hpurine Analogous to the process for preparing Compound d in Step 4 in Example 1 Compound Α z [/E1] was Δ deprotected [/E2] by reacting with trifluoroacetic acid to produce Compound a 2piperazine1yl7Hpurine 141 mg yield 74% .
0392-R1	ARG1	Step 5 Preparation of 2piperazine1yl7Hpurine Analogous to the process for preparing Compound d in Step 4 in Example 1 Compound z was Δ deprotected [/E1] by reacting with Β trifluoroacetic acid [/E2] to produce Compound a 2piperazine1yl7Hpurine 141 mg yield 74% .
0392-R2	ARG1	Step 5 Preparation of 2piperazine1yl7Hpurine Analogous to the process for preparing Compound d in Step 4 in Example 1 Compound z was deprotected by reacting with trifluoroacetic acid to Δ produce [/E1] Compound Π a [/E2] 2piperazine1yl7Hpurine 141 mg yield 74% .
0392-R3	ARG1	Step 5 Preparation of 2piperazine1yl7Hpurine Analogous to the process for preparing Compound d in Step 4 in Example 1 Compound z was deprotected by reacting with trifluoroacetic acid to Δ produce [/E1] Compound a Π 2piperazine1yl7Hpurine [/E2] 141 mg yield 74% .
0392-R4	ARGM	Step 5 Preparation of 2piperazine1yl7Hpurine Analogous to the process for preparing Compound d in Step 4 in Example 1 Compound z was deprotected by reacting with trifluoroacetic acid to Δ produce [/E1] Compound a 2piperazine1yl7Hpurine Υ 141 mg [/E2] yield 74% .
0392-R5	ARGM	Step 5 Preparation of 2piperazine1yl7Hpurine Analogous to the process for preparing Compound d in Step 4 in Example 1 Compound z was deprotected by reacting with trifluoroacetic acid to Δ produce [/E1] Compound a 2piperazine1yl7Hpurine 141 mg yield Ψ 74% [/E2] .
0392-N0	NONE	Step 5 Preparation of 2piperazine1yl7Hpurine Analogous to the process for preparing Compound Ο d [/E1] in Step 4 in Example 1 Compound z was Δ deprotected [/E2] by reacting with trifluoroacetic acid to produce Compound a 2piperazine1yl7Hpurine 141 mg yield 74% .
0392-N1	NONE	Step 5 Preparation of Π 2piperazine1yl7Hpurine [/E1] Analogous to the process for preparing Compound d in Step 4 in Example 1 Compound z was Δ deprotected [/E2] by reacting with trifluoroacetic acid to produce Compound a 2piperazine1yl7Hpurine 141 mg yield 74% .
0392-N2	NONE	Step 5 Preparation of 2piperazine1yl7Hpurine Analogous to the process for preparing Compound d in Step 4 in Example 1 Compound z was Δ deprotected [/E1] by reacting with trifluoroacetic acid to produce Compound Π a [/E2] 2piperazine1yl7Hpurine 141 mg yield 74% .
0392-N3	NONE	Step 5 Preparation of 2piperazine1yl7Hpurine Analogous to the process for preparing Compound d in Step 4 in Example 1 Compound z was Δ deprotected [/E1] by reacting with trifluoroacetic acid to produce Compound a Π 2piperazine1yl7Hpurine [/E2] 141 mg yield 74% .
0392-N4	NONE	Step 5 Preparation of 2piperazine1yl7Hpurine Analogous to the process for preparing Compound d in Step 4 in Example 1 Compound z was Δ deprotected [/E1] by reacting with trifluoroacetic acid to produce Compound a 2piperazine1yl7Hpurine Υ 141 mg [/E2] yield 74% .
0392-N5	NONE	Step 5 Preparation of 2piperazine1yl7Hpurine Analogous to the process for preparing Compound d in Step 4 in Example 1 Compound z was deprotected by reacting with Β trifluoroacetic acid [/E1] to Δ produce [/E2] Compound a 2piperazine1yl7Hpurine 141 mg yield 74% .
0392-N6	NONE	Step 5 Preparation of 2piperazine1yl7Hpurine Analogous to the process for preparing Compound d in Step 4 in Example 1 Compound Α z [/E1] was deprotected by reacting with trifluoroacetic acid to Δ produce [/E2] Compound a 2piperazine1yl7Hpurine 141 mg yield 74% .
0392-N7	NONE	Step 5 Preparation of 2piperazine1yl7Hpurine Analogous to the process for preparing Compound Ο d [/E1] in Step 4 in Example 1 Compound z was deprotected by reacting with trifluoroacetic acid to Δ produce [/E2] Compound a 2piperazine1yl7Hpurine 141 mg yield 74% .
0392-N8	NONE	Step 5 Preparation of Π 2piperazine1yl7Hpurine [/E1] Analogous to the process for preparing Compound d in Step 4 in Example 1 Compound z was deprotected by reacting with trifluoroacetic acid to Δ produce [/E2] Compound a 2piperazine1yl7Hpurine 141 mg yield 74% .
